transaction_id,timestamp,card_id,amount,merchant_name,merchant_category,channel,cardholder_country,merchant_country,device_id,ip_address,device_ip_null_expected,hour_of_day,is_odd_hours,amount_vs_card_median,tx_count_last_30min,is_new_device_for_card,merchant_card_burst_24h,is_cross_border,fraud_score,is_flagged,review_status,flag_reasons
tx_000128,2026-05-10 05:39:26+00:00,card_007,40.0,BMO ATM,atm,atm,us,us,,,True,5,True,1.0,0,False,9,False,0.15,False,clear,
tx_000510,2026-05-10 06:23:57+00:00,card_027,63.43,Schwartz's,restaurant,in_person,ca,ca,,,True,6,False,1.93,0,False,8,False,0.1,False,clear,
tx_000568,2026-05-10 06:52:51+00:00,card_030,39.07,AliExpress,online_retail,online,de,cn,dev_f7415d64,95.91.249.80,False,6,False,1.13,0,False,14,True,0.1,False,clear,
tx_000072,2026-05-10 09:19:18+00:00,card_003,81.0,eBay,online_retail,online,ca,us,dev_6fdbe52d,70.50.165.146,False,9,False,1.87,0,False,8,True,0.1,False,clear,
tx_000130,2026-05-10 09:55:56+00:00,card_007,12.34,Loblaws,grocery,in_person,us,us,,,True,9,False,0.31,0,False,12,False,0.1,False,clear,
tx_000457,2026-05-10 10:15:45+00:00,card_024,34.48,Metro,grocery,in_person,ca,ca,,,True,10,False,0.86,0,False,10,False,0.1,False,clear,
tx_000778,2026-05-10 12:05:43+00:00,card_041,69.94,Tim Hortons,restaurant,in_person,ca,ca,,,True,12,False,2.72,0,False,14,False,0.1,False,clear,
tx_000278,2026-05-10 12:53:45+00:00,card_015,46.65,Starbucks,restaurant,in_person,ca,ca,,,True,12,False,0.95,0,False,10,False,0.1,False,clear,
tx_000674,2026-05-10 13:08:32+00:00,card_036,200.0,RBC ATM,atm,atm,ca,ca,,,True,13,False,4.01,0,False,11,False,0.1,False,clear,
tx_000766,2026-05-10 14:54:25+00:00,card_041,475.35,Cineplex,entertainment,in_person,ca,ca,,,True,14,False,18.51,0,False,11,False,0.35,True,pending,Amount 18.5× card median · Merchant burst: 11 cards hit Cineplex in 24h
tx_000869,2026-05-10 16:42:02+00:00,card_046,56.29,Chipotle,restaurant,in_person,ca,ca,,,True,16,False,1.63,0,False,12,False,0.1,False,clear,
tx_000757,2026-05-10 17:34:59+00:00,card_040,5.95,Shell,gas,in_person,ca,ca,,,True,17,False,0.3,0,False,12,False,0.1,False,clear,
tx_000012,2026-05-10 18:09:35+00:00,card_000,19.81,Cafe Olimpico,restaurant,in_person,ca,ca,,,True,18,False,0.54,0,False,11,False,0.1,False,clear,
tx_000032,2026-05-10 18:09:55+00:00,card_001,51.34,Shopify Merchant 1,online_retail,online,ca,ca,dev_8d790a73,99.225.164.236,False,18,False,0.93,0,False,11,False,0.1,False,clear,
tx_000125,2026-05-10 19:13:29+00:00,card_007,19.14,IGA,grocery,in_person,us,us,,,True,19,False,0.48,0,False,12,False,0.1,False,clear,
tx_000149,2026-05-10 22:58:54+00:00,card_008,96.96,Metro,grocery,in_person,ca,ca,,,True,22,False,3.83,0,False,11,False,0.1,False,clear,
tx_000550,2026-05-10 23:21:01+00:00,card_029,18.54,Etsy,online_retail,online,ca,us,dev_72eedf3c,142.112.26.156,False,23,False,0.55,0,False,13,True,0.1,False,clear,
tx_000810,2026-05-10 23:47:27+00:00,card_043,20.08,Amazon.com,online_retail,online,ca,us,dev_c832252e,70.50.158.7,False,23,False,1.03,0,False,13,True,0.1,False,clear,
tx_000313,2026-05-10 23:52:41+00:00,card_017,31.47,Joe Beef,restaurant,in_person,ca,ca,,,True,23,False,1.44,0,False,10,False,0.1,False,clear,
tx_000409,2026-05-11 00:43:52+00:00,card_021,30.12,Etsy,online_retail,online,ca,us,dev_176def2c,99.225.251.216,False,0,False,0.61,0,False,14,True,0.1,False,clear,
tx_000019,2026-05-11 01:11:16+00:00,card_000,74.42,Tim Hortons,restaurant,in_person,ca,ca,,,True,1,False,2.03,0,False,15,False,0.1,False,clear,
tx_000602,2026-05-11 02:01:27+00:00,card_032,29.45,Schwartz's,restaurant,in_person,ca,ca,,,True,2,True,0.51,0,False,9,False,0.15,False,clear,
tx_000684,2026-05-11 03:42:56+00:00,card_037,49.58,Cafe Olimpico,restaurant,in_person,ca,ca,,,True,3,True,0.94,0,False,12,False,0.15,False,clear,
tx_000039,2026-05-11 04:40:15+00:00,card_002,11.99,Spotify,subscription,online,mx,se,dev_c2b98918,189.144.190.31,False,4,True,0.6,0,True,8,True,0.15,False,clear,
tx_000464,2026-05-11 06:09:21+00:00,card_025,9.99,Disney+,subscription,online,ca,us,dev_0bded435,24.114.106.247,False,6,False,0.38,0,False,11,True,0.1,False,clear,
tx_000261,2026-05-11 06:37:23+00:00,card_014,51.29,Joe Beef,restaurant,in_person,fr,fr,,,True,6,False,2.8,0,False,11,False,0.1,False,clear,
tx_000484,2026-05-11 08:06:17+00:00,card_026,20.06,Tim Hortons,restaurant,in_person,us,us,,,True,8,False,0.91,0,False,16,False,0.1,False,clear,
tx_000134,2026-05-11 08:26:20+00:00,card_007,20.72,Hydro-Quebec,utilities,online,us,ca,dev_5d017d53,98.207.123.245,False,8,False,0.52,0,False,10,True,0.1,False,clear,
tx_000572,2026-05-11 10:01:43+00:00,card_031,56.96,Amazon.com,online_retail,online,ca,us,dev_3692eb01,142.112.99.200,False,10,False,1.64,0,False,14,True,0.1,False,clear,
tx_000622,2026-05-11 11:25:02+00:00,card_033,20.14,Provigo,grocery,in_person,gb,gb,,,True,11,False,0.32,0,False,13,False,0.1,False,clear,
tx_000679,2026-05-11 11:27:52+00:00,card_036,96.35,QuickPay Online,online_retail,online,ca,ca,dev_b7bc6824,70.50.226.70,False,11,False,1.93,0,False,18,False,0.1,False,clear,
tx_000669,2026-05-11 12:01:14+00:00,card_036,83.4,eBay,online_retail,online,ca,us,dev_f8ffc747,24.114.247.230,False,12,False,1.67,0,False,9,True,0.1,False,clear,
tx_000212,2026-05-11 12:47:36+00:00,card_011,8.71,Joe Beef,restaurant,in_person,ca,ca,,,True,12,False,0.84,0,False,12,False,0.1,False,clear,
tx_000968,2026-05-11 13:46:00+00:00,card_038,11.21,Shopify Merchant 1,online_retail,online,ca,ca,dev_52f96bdf,208.54.80.124,False,13,False,0.75,0,True,11,False,0.1,False,clear,
tx_000969,2026-05-11 13:49:16+00:00,card_038,4.68,AliExpress,online_retail,online,ca,cn,dev_52f96bdf,208.54.80.124,False,13,False,0.31,1,False,15,True,0.1,False,clear,
tx_000970,2026-05-11 13:52:42+00:00,card_038,5.72,Shopify Merchant 1,online_retail,online,ca,ca,dev_52f96bdf,208.54.80.124,False,13,False,0.38,2,False,12,False,0.1,False,clear,
tx_000977,2026-05-11 13:53:16+00:00,card_038,5.39,Shopify Merchant 2,online_retail,online,ca,ca,dev_52f96bdf,208.54.80.124,False,13,False,0.36,3,False,10,False,0.1,False,clear,
tx_000971,2026-05-11 13:53:38+00:00,card_038,3.64,Shopify Merchant 1,online_retail,online,ca,ca,dev_52f96bdf,208.54.80.124,False,13,False,0.24,4,False,12,False,0.45,True,pending,Velocity burst: 4 transactions in 30 min · Merchant burst: 12 cards hit Shopify Merchant 1 in 24h
tx_000972,2026-05-11 13:56:05+00:00,card_038,11.41,Shopify Merchant 1,online_retail,online,ca,ca,dev_52f96bdf,208.54.80.124,False,13,False,0.76,5,False,12,False,0.45,True,pending,Velocity burst: 5 transactions in 30 min · Merchant burst: 12 cards hit Shopify Merchant 1 in 24h
tx_000973,2026-05-11 14:00:25+00:00,card_038,2.7,Shopify Merchant 2,online_retail,online,ca,ca,dev_52f96bdf,208.54.80.124,False,14,False,0.18,6,False,11,False,0.45,True,pending,Velocity burst: 6 transactions in 30 min · Merchant burst: 11 cards hit Shopify Merchant 2 in 24h
tx_000974,2026-05-11 14:04:25+00:00,card_038,11.57,Shopify Merchant 1,online_retail,online,ca,ca,dev_52f96bdf,208.54.80.124,False,14,False,0.77,7,False,12,False,0.45,True,pending,Velocity burst: 7 transactions in 30 min · Merchant burst: 12 cards hit Shopify Merchant 1 in 24h
tx_000976,2026-05-11 14:06:56+00:00,card_038,4.17,Shopify Merchant 1,online_retail,online,ca,ca,dev_52f96bdf,208.54.80.124,False,14,False,0.28,8,False,12,False,0.45,True,pending,Velocity burst: 8 transactions in 30 min · Merchant burst: 12 cards hit Shopify Merchant 1 in 24h
tx_000975,2026-05-11 14:08:47+00:00,card_038,11.32,AliExpress,online_retail,online,ca,cn,dev_52f96bdf,208.54.80.124,False,14,False,0.75,9,False,16,True,0.45,True,pending,Velocity burst: 9 transactions in 30 min · Merchant burst: 16 cards hit AliExpress in 24h
tx_000553,2026-05-11 14:56:19+00:00,card_029,40.0,BMO ATM,atm,atm,ca,ca,,,True,14,False,1.19,0,False,10,False,0.1,False,clear,
tx_000411,2026-05-11 15:57:40+00:00,card_021,90.0,Provigo,grocery,in_person,ca,ca,,,True,15,False,1.81,0,False,13,False,0.1,False,clear,
tx_000659,2026-05-11 16:10:54+00:00,card_035,29.37,Videotron,utilities,online,ca,ca,dev_37f4b88c,24.114.151.64,False,16,False,1.39,0,False,9,False,0.1,False,clear,
tx_000024,2026-05-11 16:33:53+00:00,card_001,55.49,AliExpress,online_retail,online,ca,cn,dev_8080a2c9,99.225.247.252,False,16,False,1.0,0,False,16,True,0.1,False,clear,
tx_000426,2026-05-11 17:29:46+00:00,card_023,14.99,Shopify Merchant 2,online_retail,online,ca,ca,dev_72d3f36b,24.114.241.133,False,17,False,1.33,0,False,11,False,0.1,False,clear,
tx_000204,2026-05-11 18:51:47+00:00,card_010,101.04,Amazon.com,online_retail,online,us,us,dev_94ddeaf2,208.54.42.229,False,18,False,3.62,0,True,15,False,0.1,False,clear,
tx_000462,2026-05-11 19:51:01+00:00,card_024,40.0,BMO ATM,atm,atm,ca,ca,,,True,19,False,1.0,0,False,11,False,0.1,False,clear,
tx_000275,2026-05-11 21:29:48+00:00,card_014,15.13,Joe Beef,restaurant,in_person,fr,fr,,,True,21,False,0.82,0,False,13,False,0.1,False,clear,
tx_000429,2026-05-11 21:46:00+00:00,card_023,10.16,McDonald's,restaurant,in_person,ca,ca,,,True,21,False,0.9,0,False,11,False,0.1,False,clear,
tx_000523,2026-05-11 22:14:13+00:00,card_028,80.0,BMO ATM,atm,atm,ca,ca,,,True,22,False,1.38,0,False,12,False,0.1,False,clear,
tx_000089,2026-05-11 22:33:15+00:00,card_005,47.26,Whole Foods,grocery,in_person,ca,ca,,,True,22,False,2.36,0,False,11,False,0.1,False,clear,
tx_000339,2026-05-11 23:57:27+00:00,card_018,20.99,Amazon.com,online_retail,online,ca,us,dev_b6cde5be,99.225.139.65,False,23,False,0.66,0,True,16,True,0.1,False,clear,
tx_000059,2026-05-12 02:49:55+00:00,card_003,49.05,Amazon.com,online_retail,online,ca,us,dev_6fdbe52d,99.225.127.25,False,2,True,1.14,0,False,17,True,0.15,False,clear,
tx_000225,2026-05-12 03:12:03+00:00,card_012,12.64,Amazon.ca,online_retail,online,ca,ca,dev_08e633ee,70.50.117.151,False,3,True,0.64,0,False,7,False,0.15,False,clear,
tx_000652,2026-05-12 03:23:59+00:00,card_035,15.99,Spotify,subscription,online,ca,se,dev_37f4b88c,99.225.12.169,False,3,True,0.76,0,False,9,True,0.15,False,clear,
tx_000939,2026-05-12 05:12:00+00:00,card_023,10.98,Shopify Merchant 2,online_retail,online,ca,ca,dev_c71fd72a,189.144.75.233,False,5,True,0.97,0,True,12,False,0.15,False,clear,
tx_000940,2026-05-12 05:14:19+00:00,card_023,11.58,QuickPay Online,online_retail,online,ca,ca,dev_c71fd72a,189.144.75.233,False,5,True,1.03,1,False,19,False,0.15,False,clear,
tx_000941,2026-05-12 05:15:28+00:00,card_023,9.18,Shopify Merchant 1,online_retail,online,ca,ca,dev_c71fd72a,189.144.75.233,False,5,True,0.81,2,False,12,False,0.15,False,clear,
tx_000945,2026-05-12 05:15:31+00:00,card_023,2.54,Shopify Merchant 1,online_retail,online,ca,ca,dev_c71fd72a,189.144.75.233,False,5,True,0.23,3,False,13,False,0.15,False,clear,
tx_000942,2026-05-12 05:15:46+00:00,card_023,7.52,AliExpress,online_retail,online,ca,cn,dev_c71fd72a,189.144.75.233,False,5,True,0.67,4,False,17,True,0.5,True,pending,Velocity burst: 4 transactions in 30 min · Merchant burst: 17 cards hit AliExpress in 24h · Odd hours: 5am
tx_000947,2026-05-12 05:19:04+00:00,card_023,1.5,Shopify Merchant 1,online_retail,online,ca,ca,dev_c71fd72a,189.144.75.233,False,5,True,0.13,5,False,13,False,0.5,True,pending,Velocity burst: 5 transactions in 30 min · Merchant burst: 13 cards hit Shopify Merchant 1 in 24h · Odd hours: 5am
tx_000943,2026-05-12 05:20:11+00:00,card_023,10.45,QuickPay Online,online_retail,online,ca,ca,dev_c71fd72a,189.144.75.233,False,5,True,0.93,6,False,20,False,0.5,True,pending,Velocity burst: 6 transactions in 30 min · Merchant burst: 20 cards hit QuickPay Online in 24h · Odd hours: 5am
tx_000944,2026-05-12 05:27:34+00:00,card_023,2.71,QuickPay Online,online_retail,online,ca,ca,dev_c71fd72a,189.144.75.233,False,5,True,0.24,7,False,20,False,0.5,True,pending,Velocity burst: 7 transactions in 30 min · Merchant burst: 20 cards hit QuickPay Online in 24h · Odd hours: 5am
tx_000946,2026-05-12 05:33:26+00:00,card_023,3.51,Shopify Merchant 2,online_retail,online,ca,ca,dev_c71fd72a,189.144.75.233,False,5,True,0.31,8,False,12,False,0.5,True,pending,Velocity burst: 8 transactions in 30 min · Merchant burst: 12 cards hit Shopify Merchant 2 in 24h · Odd hours: 5am
tx_000948,2026-05-12 05:38:41+00:00,card_023,10.26,AliExpress,online_retail,online,ca,cn,dev_c71fd72a,189.144.75.233,False,5,True,0.91,9,False,17,True,0.5,True,pending,Velocity burst: 9 transactions in 30 min · Merchant burst: 17 cards hit AliExpress in 24h · Odd hours: 5am
tx_000112,2026-05-12 06:15:37+00:00,card_006,31.98,Cafe Olimpico,restaurant,in_person,ca,ca,,,True,6,False,0.75,0,False,12,False,0.1,False,clear,
tx_000708,2026-05-12 06:53:25+00:00,card_038,12.99,La Banquise,restaurant,in_person,ca,ca,,,True,6,False,0.87,0,False,13,False,0.1,False,clear,
tx_000399,2026-05-12 07:22:09+00:00,card_021,107.92,AliExpress,online_retail,online,ca,cn,dev_f61b4d97,24.114.177.180,False,7,False,2.17,0,False,17,True,0.1,False,clear,
tx_000168,2026-05-12 08:13:21+00:00,card_009,19.99,Netflix,subscription,online,us,us,dev_b62b3697,73.15.27.37,False,8,False,1.11,0,False,9,False,0.1,False,clear,
tx_000618,2026-05-12 09:01:34+00:00,card_033,23.99,Whole Foods,grocery,in_person,gb,gb,,,True,9,False,0.38,0,False,12,False,0.1,False,clear,
tx_000776,2026-05-12 09:04:18+00:00,card_041,6.35,McDonald's,restaurant,in_person,ca,ca,,,True,9,False,0.25,0,False,12,False,0.1,False,clear,
tx_000139,2026-05-12 09:26:43+00:00,card_007,40.0,RBC ATM,atm,atm,us,us,,,True,9,False,1.0,0,False,12,False,0.1,False,clear,
tx_000645,2026-05-12 10:51:55+00:00,card_035,13.99,Disney+,subscription,online,ca,us,dev_37f4b88c,24.114.175.23,False,10,False,0.66,0,False,11,True,0.1,False,clear,
tx_000868,2026-05-12 12:43:09+00:00,card_046,197.49,Joe Beef,restaurant,in_person,ca,ca,,,True,12,False,5.73,0,False,13,False,0.1,False,clear,
tx_000807,2026-05-12 13:40:46+00:00,card_043,35.84,Whole Foods,grocery,in_person,ca,ca,,,True,13,False,1.85,0,False,12,False,0.1,False,clear,
tx_000785,2026-05-12 15:17:07+00:00,card_042,29.55,Tim Hortons,restaurant,in_person,us,us,,,True,15,False,1.7,0,False,17,False,0.1,False,clear,
tx_000092,2026-05-12 17:21:50+00:00,card_005,20.33,Joe Beef,restaurant,in_person,ca,ca,,,True,17,False,1.02,0,False,14,False,0.1,False,clear,
tx_000247,2026-05-12 18:44:22+00:00,card_013,55.77,Chevron,gas,in_person,ca,ca,,,True,18,False,1.15,0,False,9,False,0.1,False,clear,
tx_000197,2026-05-12 18:59:10+00:00,card_010,42.97,Petro-Canada,gas,in_person,us,us,,,True,18,False,1.54,0,False,8,False,0.1,False,clear,
tx_000871,2026-05-12 19:24:55+00:00,card_047,22.95,eBay,online_retail,online,ca,us,dev_dcad83da,142.112.134.106,False,19,False,1.0,0,False,10,True,0.1,False,clear,
tx_000094,2026-05-12 21:13:38+00:00,card_005,19.99,Netflix,subscription,online,ca,us,dev_379050df,70.50.164.212,False,21,False,1.0,0,False,10,True,0.1,False,clear,
tx_000053,2026-05-12 23:11:02+00:00,card_002,35.69,Starbucks,restaurant,in_person,ca,ca,,,True,23,False,1.79,0,False,10,False,0.1,False,clear,
tx_000889,2026-05-12 23:50:45+00:00,card_048,24.39,La Banquise,restaurant,in_person,ca,ca,,,True,23,False,0.9,0,False,13,False,0.1,False,clear,
tx_000526,2026-05-12 23:55:27+00:00,card_028,76.71,Metro,grocery,in_person,ca,ca,,,True,23,False,1.32,0,False,11,False,0.1,False,clear,
tx_000600,2026-05-13 00:07:35+00:00,card_032,31.04,McDonald's,restaurant,in_person,ca,ca,,,True,0,False,0.54,0,False,13,False,0.1,False,clear,
tx_000169,2026-05-13 00:57:04+00:00,card_009,8.9,Etsy,online_retail,online,us,us,dev_b62b3697,172.58.153.128,False,0,False,0.49,0,False,14,False,0.1,False,clear,
tx_000910,2026-05-13 01:10:52+00:00,card_049,18.46,Shopify Merchant 1,online_retail,online,ca,ca,dev_2d66c302,142.112.33.88,False,1,False,1.15,0,False,13,False,0.1,False,clear,
tx_000104,2026-05-13 01:14:09+00:00,card_005,51.23,Amazon.ca,online_retail,online,ca,ca,dev_379050df,99.225.169.189,False,1,False,2.56,0,False,8,False,0.1,False,clear,
tx_000088,2026-05-13 01:25:44+00:00,card_004,20.09,Esso,gas,in_person,ca,ca,,,True,1,False,0.85,0,False,7,False,0.1,False,clear,
tx_000363,2026-05-13 01:36:14+00:00,card_019,12.05,QuickPay Online,online_retail,online,ca,ca,dev_95204a30,99.225.186.39,False,1,False,0.37,0,False,20,False,0.1,False,clear,
tx_000839,2026-05-13 01:53:37+00:00,card_044,7.96,Loblaws,grocery,in_person,gb,gb,,,True,1,False,0.15,0,False,12,False,0.1,False,clear,
tx_000365,2026-05-13 04:22:37+00:00,card_019,11.99,Disney+,subscription,online,ca,us,dev_95204a30,99.225.239.204,False,4,True,0.37,0,False,11,True,0.15,False,clear,
tx_000238,2026-05-13 04:36:27+00:00,card_012,31.56,Amazon.com,online_retail,online,ca,us,dev_08e633ee,99.225.0.160,False,4,True,1.6,0,False,18,True,0.15,False,clear,
tx_000069,2026-05-13 04:47:31+00:00,card_003,9.99,Netflix,subscription,online,ca,us,dev_6fdbe52d,99.225.180.92,False,4,True,0.23,0,False,11,True,0.15,False,clear,
tx_000036,2026-05-13 05:08:18+00:00,card_002,9.34,Cafe Olimpico,restaurant,in_person,ca,ca,,,True,5,True,0.47,0,False,12,False,0.15,False,clear,
tx_000733,2026-05-13 05:15:27+00:00,card_039,46.27,Amazon.ca,online_retail,online,gb,ca,dev_2ab5d40f,92.40.111.128,False,5,True,2.53,0,False,9,True,0.15,False,clear,
tx_000610,2026-05-13 05:30:56+00:00,card_033,35.65,Metro,grocery,in_person,gb,gb,,,True,5,True,0.57,0,False,12,False,0.15,False,clear,
tx_000303,2026-05-13 05:34:56+00:00,card_016,140.17,Hydro-Quebec,utilities,online,ca,ca,dev_bc979ff9,70.50.211.243,False,5,True,2.25,0,False,10,False,0.15,False,clear,
tx_000715,2026-05-13 05:45:54+00:00,card_038,35.41,Shell,gas,in_person,ca,ca,,,True,5,True,2.36,0,False,13,False,0.15,False,clear,
tx_000196,2026-05-13 06:10:22+00:00,card_010,25.45,Schwartz's,restaurant,in_person,us,us,,,True,6,False,0.91,0,False,10,False,0.1,False,clear,
tx_000105,2026-05-13 08:38:24+00:00,card_006,63.31,Etsy,online_retail,online,ca,us,dev_1321b774,24.114.204.217,False,8,False,1.48,0,False,15,True,0.1,False,clear,
tx_000315,2026-05-13 09:27:59+00:00,card_017,12.06,Loblaws,grocery,in_person,ca,ca,,,True,9,False,0.55,0,False,13,False,0.1,False,clear,
tx_000885,2026-05-13 10:51:52+00:00,card_047,141.56,Amazon.ca,online_retail,online,ca,ca,dev_dcad83da,142.112.69.81,False,10,False,6.17,0,False,10,False,0.1,False,clear,
tx_000326,2026-05-13 11:29:29+00:00,card_017,11.07,Starbucks,restaurant,in_person,ca,ca,,,True,11,False,0.51,0,False,10,False,0.1,False,clear,
tx_000138,2026-05-13 12:37:18+00:00,card_007,40.61,Esso,gas,in_person,us,us,,,True,12,False,1.02,0,False,8,False,0.1,False,clear,
tx_000585,2026-05-13 12:38:51+00:00,card_031,34.72,Cafe Olimpico,restaurant,in_person,ca,ca,,,True,12,False,1.0,0,False,13,False,0.1,False,clear,
tx_000921,2026-05-13 13:07:45+00:00,card_021,1148.2,Apple Store,electronics,in_person,ca,ca,,,True,13,False,23.13,0,False,0,False,0.45,True,pending,Amount 23.1× card median · Electronics spike
tx_000115,2026-05-13 13:10:12+00:00,card_006,107.83,McDonald's,restaurant,in_person,ca,ca,,,True,13,False,2.51,0,False,14,False,0.1,False,clear,
tx_000165,2026-05-13 14:05:58+00:00,card_008,25.33,IGA,grocery,in_person,ca,ca,,,True,14,False,1.0,0,False,12,False,0.1,False,clear,
tx_000179,2026-05-13 14:26:19+00:00,card_009,15.6,Schwartz's,restaurant,in_person,us,us,,,True,14,False,0.86,0,False,11,False,0.1,False,clear,
tx_000821,2026-05-13 15:13:52+00:00,card_044,36.6,Metro,grocery,in_person,gb,gb,,,True,15,False,0.71,0,False,13,False,0.1,False,clear,
tx_000297,2026-05-13 15:22:12+00:00,card_016,65.21,Provigo,grocery,in_person,ca,ca,,,True,15,False,1.05,0,False,14,False,0.1,False,clear,
tx_000537,2026-05-13 17:49:23+00:00,card_028,69.47,Shopify Merchant 1,online_retail,online,ca,ca,dev_bea30580,99.225.92.216,False,17,False,1.2,0,False,13,False,0.1,False,clear,
tx_000816,2026-05-13 18:43:59+00:00,card_043,13.99,Disney+,subscription,online,ca,us,dev_c832252e,99.225.101.136,False,18,False,0.72,0,False,12,True,0.1,False,clear,
tx_000525,2026-05-13 19:15:25+00:00,card_028,94.08,AliExpress,online_retail,online,ca,cn,dev_bea30580,70.50.107.53,False,19,False,1.62,0,False,18,True,0.1,False,clear,
tx_000407,2026-05-13 19:54:07+00:00,card_021,101.49,La Banquise,restaurant,in_person,ca,ca,,,True,19,False,2.04,0,False,14,False,0.1,False,clear,
tx_000465,2026-05-13 20:16:57+00:00,card_025,44.8,Shopify Merchant 1,online_retail,online,ca,ca,dev_0bded435,142.112.15.237,False,20,False,1.72,0,False,14,False,0.1,False,clear,
tx_000836,2026-05-13 22:42:04+00:00,card_044,68.13,Metro,grocery,in_person,gb,gb,,,True,22,False,1.32,0,False,13,False,0.1,False,clear,
tx_000338,2026-05-14 00:09:43+00:00,card_018,44.49,Whole Foods,grocery,in_person,ca,ca,,,True,0,False,1.4,0,False,13,False,0.1,False,clear,
tx_000710,2026-05-14 01:45:38+00:00,card_038,22.71,Cafe Olimpico,restaurant,in_person,ca,ca,,,True,1,False,1.51,0,False,14,False,0.1,False,clear,
tx_000672,2026-05-14 02:17:47+00:00,card_036,22.8,Shell,gas,in_person,ca,ca,,,True,2,True,0.46,0,False,14,False,0.15,False,clear,
tx_000034,2026-05-14 03:19:24+00:00,card_001,30.94,Videotron,utilities,online,ca,ca,dev_8d790a73,142.112.27.249,False,3,True,0.56,0,False,10,False,0.15,False,clear,
tx_000688,2026-05-14 04:00:20+00:00,card_037,112.32,McDonald's,restaurant,in_person,ca,ca,,,True,4,True,2.14,0,False,15,False,0.15,False,clear,
tx_000450,2026-05-14 05:06:40+00:00,card_024,80.0,BMO ATM,atm,atm,ca,ca,,,True,5,True,2.0,0,False,12,False,0.15,False,clear,
tx_000341,2026-05-14 05:15:23+00:00,card_018,23.25,Schwartz's,restaurant,in_person,ca,ca,,,True,5,True,0.73,0,False,12,False,0.15,False,clear,
tx_000136,2026-05-14 05:44:30+00:00,card_007,40.0,RBC ATM,atm,atm,us,us,,,True,5,True,1.0,0,False,13,False,0.15,False,clear,
tx_000787,2026-05-14 06:26:17+00:00,card_042,13.57,Loblaws,grocery,in_person,us,us,,,True,6,False,0.78,0,False,14,False,0.1,False,clear,
tx_000844,2026-05-14 07:02:57+00:00,card_045,22.53,Amazon.com,online_retail,online,fr,us,dev_ba413b67,90.5.126.36,False,7,False,0.75,0,False,18,True,0.1,False,clear,
tx_000174,2026-05-14 07:35:38+00:00,card_009,34.05,Amazon.ca,online_retail,online,us,ca,dev_b62b3697,208.54.9.82,False,7,False,1.89,0,False,11,True,0.1,False,clear,
tx_000494,2026-05-14 07:37:58+00:00,card_026,35.74,Videotron,utilities,online,us,ca,dev_7b9bf52e,73.15.189.166,False,7,False,1.61,0,True,11,True,0.1,False,clear,
tx_000217,2026-05-14 08:19:13+00:00,card_011,9.73,Schwartz's,restaurant,in_person,ca,ca,,,True,8,False,0.94,0,False,13,False,0.1,False,clear,
tx_000336,2026-05-14 08:49:20+00:00,card_018,22.75,Joe Beef,restaurant,in_person,ca,ca,,,True,8,False,0.72,0,False,14,False,0.1,False,clear,
tx_000738,2026-05-14 09:11:41+00:00,card_039,27.57,Chipotle,restaurant,in_person,gb,gb,,,True,9,False,1.51,0,False,12,False,0.1,False,clear,
tx_000251,2026-05-14 09:55:57+00:00,card_013,255.96,Bell Canada,utilities,online,ca,ca,dev_e5c2222f,24.114.120.141,False,9,False,5.27,0,False,6,False,0.1,False,clear,
tx_000314,2026-05-14 10:18:17+00:00,card_017,14.67,Schwartz's,restaurant,in_person,ca,ca,,,True,10,False,0.67,0,False,13,False,0.1,False,clear,
tx_000097,2026-05-14 10:47:44+00:00,card_005,7.21,Whole Foods,grocery,in_person,ca,ca,,,True,10,False,0.36,0,False,14,False,0.1,False,clear,
tx_000861,2026-05-14 11:56:33+00:00,card_046,200.0,RBC ATM,atm,atm,ca,ca,,,True,11,False,5.8,0,False,13,False,0.1,False,clear,
tx_000122,2026-05-14 12:13:17+00:00,card_007,40.0,RBC ATM,atm,atm,us,us,,,True,12,False,1.0,0,False,13,False,0.1,False,clear,
tx_000636,2026-05-14 14:05:08+00:00,card_034,13.51,Shell,gas,in_person,ca,ca,,,True,14,False,0.89,0,False,15,False,0.1,False,clear,
tx_000298,2026-05-14 14:05:33+00:00,card_016,24.01,Petro-Canada,gas,in_person,ca,ca,,,True,14,False,0.39,0,False,9,False,0.1,False,clear,
tx_000794,2026-05-14 14:21:31+00:00,card_042,49.19,Joe Beef,restaurant,in_person,us,us,,,True,14,False,2.84,0,False,15,False,0.1,False,clear,
tx_000230,2026-05-14 16:01:51+00:00,card_012,15.62,Amazon.com,online_retail,online,ca,us,dev_08e633ee,70.50.223.145,False,16,False,0.79,0,False,19,True,0.1,False,clear,
tx_000387,2026-05-14 17:16:28+00:00,card_020,27.07,eBay,online_retail,online,us,us,dev_2877f7d9,208.54.172.12,False,17,False,0.8,0,False,10,False,0.1,False,clear,
tx_000216,2026-05-14 17:22:48+00:00,card_011,12.39,Cineplex,entertainment,in_person,ca,ca,,,True,17,False,1.19,0,False,11,False,0.1,False,clear,
tx_000736,2026-05-14 18:00:23+00:00,card_039,6.59,IGA,grocery,in_person,gb,gb,,,True,18,False,0.36,0,False,13,False,0.1,False,clear,
tx_000594,2026-05-14 18:46:44+00:00,card_032,52.84,Chipotle,restaurant,in_person,ca,ca,,,True,18,False,0.91,0,False,13,False,0.1,False,clear,
